text,replies,retweets,likes,views,author_name,author_handle,publication_time
"Interesting! The biggest work from home mistakes: Harvard Business School remote expert by 
@ERProse
 via 
@CNBC
 -- https://buff.ly/3kDqKnq #WorkFromHome #WFH #RemoteJobs",,1,2,0,Job-Hunt,@JobHuntOrg,2021-05-31T13:02:53.000Z
"It looks like remote and hybrid work is here to stay, which means continued #cybersecurity risks. 
@Forbes
 shares how to keep security at the forefront: https://bit.ly/3ffa3z9",,1,5,0,Black Duck,@BlackDuck_SW,2021-05-31T13:02:53.000Z
"Work From Home Remote Administrative Assistant - Typing/Data Entry
from Philadelphia, PA Remote
#HomeBased #jobSearch
https://zobjobs.com/job/philadelphia-pa-remote-zobjobs-work-from-home-remote-administrative-assistant-typing-data-entry-in-usa…",,1,,0,zobjobs - US Remote Jobs,@zobjobsUS,2021-05-31T13:02:53.000Z
"Jeroen Weimar today confirmed 100% of 1a healthcare workers, 85% of wider hcw, 100% of hotel quarantine workers and 100% of public aged care staff and residents had received at least their first dose. These were all groups states had responsibility for.",35,66,392,0,Sumeyya Ilanbey,@sumeyyailanbey,2021-05-31T13:02:53.000Z
"Intel CEO Pat Gelsinger says the work-and-study-from-home trend led to a ""cycle of explosive growth in semiconductors"" that has placed huge strain on global supply chains https://gadgets.ndtv.com/laptops/news/intel-ceo-pat-gelsinger-global-chip-shortage-computex-covid-19-pandemic-2452756…",,2,14,0,Gadgets 360,@Gadgets360,2021-05-31T13:02:53.000Z
Yes I am an aged care worker and got vaccinated in my own time and as a casual lost pay for missing shifts. But I got vaccinated.  We really need to ask ourselves how serious are the federal government about this pandemic?,11,91,287,0,Alison Bennett,@AlisonB37897730,2021-05-31T13:02:53.000Z
even after getting vaccinated the cdc recommends forming a small committee of your coworkers to train and build over time until you can go public with strong support to win a union,,106,721,0,Lena Ruth Solow,@lenaruthsolow,2021-05-31T13:02:53.000Z
"Employers are critical in this phase of the vaccine rollout.
@KFF
 found that half of unvaccinated are worried about missing work due to side effects. 

This is also an equity issue since Black and Latino workers are less likely to have paid sick leave.

https://washingtonpost.com/business/2021/05/27/time-off-vaccine-workers/…",3,74,181,0,"uché blackstock, md",@uche_blackstock,2021-05-31T13:02:53.000Z
"My colleague speaks the truth. So many of the patients I’ve talked to recently caught it at work. So many say “I have my vaccine appointment  booked” 
@roussin_brent
 Where is the workplace transmission/outbreak data?",13,66,210,0,heather,@DrHeatherICU,2021-05-31T13:02:53.000Z
"17. We are doing 10-12 weeks between doses - now being reduced to 8 weeks for over 50s. 

In the context of a rapidly growing variant against which vax is only 33% after 1 dose, 8 weeks is a LONG time.",23,225,696,0,Prof. Christina Pagel - @chrischirp.bsky.social,@chrischirp,2021-05-02T21:50:07.000Z
"“You are more likely to miss at least 10 days of work from contracting COVID-19 than you are to have the side effects of the vaccine.”- Dr. Bertley,  President of COSI #InThisTogetherOhio #TakeTheShot",52,64,209,0,Ohio Dept of Health,@OHdeptofhealth,2021-05-02T21:50:07.000Z
"The US is doing extremely well with its vaccination campaign, but there are some 30 million, mostly working class people who want the vaccine but can't access it for various reasons. A huge factor? Getting time off to deal with side effects.

https://nytimes.com/2021/05/12/us/covid-vaccines-vulnerable.html…",5,239,478,0,Katherine Cross,@Quinnae_Moon,2021-05-02T21:50:07.000Z
"Ireland is swiftly turning from “the land of a thousand welcomes”

to “bring your whole self to work, just remember to leave your humanity at home,”

and that’s worryingly more pervasive than a ‘pandemic/ zero COVID’ response.",1,,16,0,Dr. Shubhangi Karmakar,@Repealist_,2021-05-02T21:50:07.000Z
First day of remote learning + working from home (Friday was a student free day) and once again I am tipping my hat to teachers for their unending patience in answering the same questions over and over again over Teams.,,,3,0,Beth Davis,@bethdavis10,2021-05-02T21:50:07.000Z
"7 Essential Tips for Working From Home During the Coronavirus Pandemic 
@TheMuse
 @ReginaWrites11
 https://themuse.com/advice/coronavirus-work-from-home-tips…",,3,10,0,Sujeet Ranjan,@sujeetranjan,2021-05-02T21:50:07.000Z
"The Metro Manila Council (MMC) is pushing for the inclusion of employees who are working from home in the COVID-19 vaccination of essential workers or those under the A4 category, Olivarez said. | 
@KAguilarINQ
 https://newsinfo.inquirer.net/1439166/ncr-mayors-call-for-inclusion-of-employees-working-from-home-in-a4-vaccination?utm_medium=Social&utm_source=Twitter#Echobox=1622422934-1…",,7,10,0,Inquirer,@inquirerdotnet,2021-05-02T21:50:07.000Z
"Scientists have warned ministers that a third wave of coronavirus may have begun in Britain, casting doubt on plans in England to lift all lockdown restrictions on 21 June. Senior scientific advisers believe working from home makes sense beyond June.

https://theguardian.com/world/2021/may/31/monday-briefing-third-covid-wave…",1,,,0,Natalie Nicole @ NAMM Anaheim 1/22-25,@NatalieNicole,2021-05-02T21:50:07.000Z
"COVID-19 has forced Manitoban #sheep farmers do the work from home /via 
@globeandmail
 https://theglobeandmail.com/canada/article-covid-19-has-forced-manitoban-sheep-farmers-do-the-work-from-home/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links…",1,,3,0,Jenn MacTavish (she/her),@JennMacTavish,2021-05-02T21:50:07.000Z
"More than 87 per cent of respondents in India said they would like to occasionally work from a “third space” — a location other than their home or place of employment, reports 
@MBTheGuide
. 

#COVID19 #Accenture

https://deccanherald.com/business/covid-19-sparks-desire-to-work-from-third-space-accenture-survey-991996.html…",,,8,0,Deccan Herald,@DeccanHerald,2021-05-02T21:50:07.000Z
"Labor Secretary Silvestre Bello III said employees under the work-from-home setup still have to leave their residence and report to their office from time to time or carry out other tasks. | 
@cgonzalesINQ
 https://newsinfo.inquirer.net/1439160/work-from-home-employees-inclusion-in-a4-covid-vaccination-priority-list-pushed?utm_medium=Social&utm_source=Twitter#Echobox=1622421337-1…",,2,13,0,Inquirer,@inquirerdotnet,2021-05-02T21:50:07.000Z
"""During the COVID-19 pandemic, many employees have been forced to work from home. But, working from home doesn’t protect anyone from experiencing discrimination.""

Find out more on workplace discrimination here: https://buff.ly/3utzO2X via 
@LegalScoop",,,,0,Recruiter Connect,@Rec_Connect,2021-05-30T09:26:02.000Z
"We have been WFH with all our 100 files and all. Now this week were back in office (with our files as well) only to be told to prepare to work from home. 29 new recorded cases this morning of which 9 are from Nawaka, Nadi. Au sa oca na veitokoyaki. COVID you @%#&@(@!",,,7,0,Mrs.Saumaki,@UnikulaTay,2021-05-30T09:26:02.000Z
"#SmartWork — Remote working is not always “smart,” especially if forcedly conducted from home, without giving employees the flexibility of working where, when and how they want. 
@NicoloAndreula
 writes. http://or-f.org/86273",,,2,0,ORF,@orfonline,2021-05-30T09:26:02.000Z
Remember this? Remote Working and Working From Home in Spain: A Mini-Series https://movetomalagaspain.com/?p=6290&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…,,,,0,Lisa Sadleir,@FamilyInSpain,2021-05-30T09:26:02.000Z
Had no reaction to my second vaccine BUT this morning I got into my car to come home from work and suddenly-and totally unexpectedly-I felt so sick I had to run out of the car and go behind some bushes! Not like me at all and since then I’ve been fine again.,5,,10,0,Gazwthegooner,@Gazwthegooner,2021-05-30T09:26:02.000Z
"So Sal's idiot boss has sent her for a Covid test and therefore she is back working from home pending result - because he doesnt understand the rules. She flew home from Hobart last month, transited in Melb Airport. So she is quarantined from work, but nowhere else!",,,,0,Ricky,@galumay,2021-05-30T09:26:02.000Z
"Intel CEO Pat Gelsinger noted that the work and study-from-home trends during the Covid-19 pandemic have led to a ""cycle of explosive growth in #semiconductors"" that has placed huge strain on global supply chains around the world.
 https://deccanherald.com/business/global-chip-supply-shortages-could-take-couple-of-years-to-address-intel-ceo-992050.html…",,,3,0,Deccan Herald,@DeccanHerald,2021-05-30T09:26:02.000Z
"WORK FROM HOME 

#wfh #WFH #WorkFromHome #covid #COVID19 #layoff #salarycut 
#Lockdown #unemployment 
#job #WorkOpportunities 

https://daniel-vicky64.medium.com/work-from-home-e12840be81c3…",,1,,0,Vicky. C. Daniel,@VickyCDaniel1,2021-05-30T09:26:02.000Z
"There is lots of evidence that working from home while your colleagues are in the office can be highly damaging to your career.

And that's not a big surprise if you studied the organizational dynamics of remote work pre-pandemic.",,,1,0,Cory Trese,@corytrese,2021-05-30T09:26:02.000Z
Remote Work-From-Home Independent Contractor – Call Center Representative https://ift.tt/3p83NwA,,,,0,Remote Careers USA,@remote_usa,2021-05-30T09:26:02.000Z
Baltimore bride wears wedding reception dress to get COVID-19 vaccine https://worldofmoney.co/baltimore-bride-wears-wedding-reception-dress-to-get-covid-19-vaccine/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…,,,,0,Work from Home,@Incomepassive11,2021-05-30T09:26:02.000Z
"分かりやすいまとめ。

1回目は職域接種で受けて、2回目は自治体の集団接触で受けようとか考えちゃダメだからね。",3,478,793,0,さーさん@労務の可能性を広げる,@hrplanning_0714,2021-06-21T00:29:57.000Z
"NEW: White House announces ""month of action"" on COVID vaccinations, including:

- Free child care for parents while they get a shot
- Vaccines given at barbershops, sporting events
- Pharmacies open 24 hours on Fridays
- City competitions
- Free beer once vaccine goal is met",229,860,2.3K,0,ABC News,@ABC,2021-06-21T00:29:57.000Z
"Yokota starts administering COVID-19 vaccines to local employees, including Master Labor Contractors and Indirect Hire Agreement, (MLC/IHA) who wish to be vaccinated, June 18. https://bit.ly/3gJlG0B",3,49,196,0,Yokota Air Base 横田基地,@YokotaAirBase,2021-06-18T07:36:05.000Z
"Almost 3.5 million doses administered
1.2 million people fully vaccinated
1.2 million who registered have now received at least one dose
Registration for age 39 from Sunday
GPs expected to hit 1.5 million dose milestone this weekend
Community Pharmacies now vaccinating",63,44,386,0,Stephen Donnelly,@DonnellyStephen,2021-06-18T07:36:05.000Z
"Last week -- a holiday week -- was slow. 

We saw the number of vaccinations pick up today, significantly over last week.  

We've had 165m adults get their first shot -- we need about 15m more in the next 26 days.  We can do it! https://x.com/JonLemire/stat/JonLemire/status/1402368963170930689…",18,160,707,0,Jeff Zients,@WHCOS,2021-06-18T07:36:05.000Z
"mRNA #COVID19 vaccines (Pfizer/Moderna) doing exactly what we'd expect them to do in real world settings. 

Among 3975 essential workers, vaccines:

1. Significantly reduce chances of infection
2. If infected, decrease severity & duration of illness

Link: https://bit.ly/3yaG0iJ",53,180,778,0,Isaac Bogoch,@BogochIsaac,2021-06-18T07:36:05.000Z
職域接種開始が最速6月21日、完全な免疫獲得が8月1日、mRNA ワクチンは δ VOC でも約80%の感染予防、更に高い発症・重症化予防効果が期待されますが、それまでほんの少しの換気不全、ほんの一瞬マスクなしの会話でも感染すると思いどうか自分と大切な人の身を守ってください。https://thelancet.com/journals/lancet/article/PIIS0140-6736(21)01358-1/fulltext…,13,120,342,0,sekkai,@sekkai,2021-06-18T07:36:05.000Z
"It’s up to all of us to follow public health guidelines to beat COVID-19. That’s why I’m in quarantine after the G7, NATO, and Canada-EU summits. That’s why I took my Day-8 test today. And that’s why I’ll keep working from home until my 14-day quarantine comes to an end.",2K,1.6K,14K,0,Justin Trudeau,@JustinTrudeau,2021-06-18T07:36:05.000Z
"Congratulations, #Toronto! We made it to Step 2 because of your hard work following 
@TOpublichealth
 guidelines and getting vaccinated to protect yourself and others from #COVID19.
See our reopening guide for info about Step 2 in Toronto: https://toronto.ca/home/covid-19/covid-19-reopening-recovery-rebuild/covid-19-guide-for-toronto-residents/…",2,15,35,0,City of Toronto,@cityoftoronto,2021-06-18T07:36:05.000Z
